image_id,category,variant,psnr,ssim
71wWAyfL4TL,apparel,0,26.270106211648834,0.87294287047718
81eJG+CbtGL,apparel,0,10.884581595618176,0.6045032413642577
71tz+o5-b+L,furniture,0,17.670558819275417,0.6743987658604027
71eSLDHTsaL,electronics,0,13.19393686152785,0.29744978914844916
71SbhjaB7eL,furniture,0,10.43763549201895,0.7373786806315377
81RgaIufm7L,apparel,0,9.953338711158171,0.30243777185494986
81Pf+xqSyFL,outdoor,0,5.6001288833898855,0.6628949191561173
71KL9o7O3uL,apparel,0,22.4940220886832,0.6348693731150883
71jleooQzjL,electronics,0,11.417982980027006,0.8146672148182263
61CdSKZYSbL,electronics,0,16.871149727459148,0.332813936546594
71KqfelzIwL,home_decor,0,5.482729565678753,0.5172505801133951
81rEWQDF1JL,furniture,0,11.390315061695082,0.17005665661826222
51DIKYaCiDL,jewelry,0,28.451269533242282,0.9716197361411107
51v0IEfOzBL,outdoor,0,7.428112168093391,0.6683946279171474
81RrBtLkdHL,furniture,0,8.025441294589795,0.7331360085349009
71h-7AO9UBL,electronics,0,11.610006164088844,0.8149877979950657
71fNkV5jhiL,jewelry,0,15.413927565774916,0.7796335404146798
51cMft49qYL,furniture,0,29.045328826805587,0.9092842395044072
91agPfz0iwL,furniture,0,24.520221755852862,0.525721324886525
71XVpuvV0ZL,electronics,0,7.085074380062114,0.7173394011897328
61ZTDIpEnmL,electronics,0,11.20968369845482,0.5500050659323836
81CNHfg89zL,home_decor,0,10.015097388880733,0.8357135681956088
A1H+CQ2mMkL,furniture,0,8.643765463451587,0.7411984720184699
812x5C46zNL,apparel,0,5.776668818507266,0.5388486602999366
81o5oM7j6uL,jewelry,0,18.05727397472517,0.9029920756170335
A1GxPYRHl5L,home_decor,0,23.18250363212155,0.631966071968216
91IDscvjBjL,home_decor,0,10.542112426382271,0.6892177181243927
91aXnU4BDUL,home_decor,0,11.320374069469015,0.7577799205562766
518Hhh3dtiL,jewelry,0,14.259406476763834,0.8788611319909341
61tSiUupf9L,jewelry,0,9.386070656455232,0.854036922653452
71ifzzdXJKL,apparel,0,15.514508766461969,0.8326986366389336
91YTBQuvM4L,home_decor,0,9.968039002544618,0.2958008926138684
81DZQa6Ga6L,jewelry,0,11.392985046304984,0.7412995647808235
71xkKJKo0DL,electronics,0,9.027351969616053,0.5586073356303953
71qws7STTdL,apparel,0,22.38147626022117,0.7553071501923224
71vms9Y4tAL,furniture,0,21.22452670940725,0.9018222836284637
A1Owbh5DFjL,home_decor,0,16.435010328119123,0.6702496995119455
71aZ7CECUuL,electronics,0,12.554892934252333,0.748673880928824
71Ylfvr7b-L,electronics,0,5.645662440756415,0.09603096116924088
A1MJ5HdqeiL,furniture,0,19.438987682195204,0.920241583032649
61+a5xk93uL,jewelry,0,12.188176466199385,0.7112971803765753
61TX3xqaCAL,jewelry,0,19.18339922883375,0.6083365010747793
715yfYaCKDL,jewelry,0,9.917111731799347,0.5241109543399225
91KFzUuGVtL,furniture,0,11.906859273211147,0.8024116827786368
71t+ob2KddL,furniture,0,18.192235738098816,0.7827105858672613
71kOMBBPAzL,jewelry,0,12.369769421954139,0.906833073915701
61UMW31o0GL,jewelry,0,13.869397538947242,0.5266468513431577
71YHIUy+eJL,furniture,0,24.600868459373658,0.8177778978469403
61k1HNr3qML,home_decor,0,8.950138244527073,0.09512541158649279
713TLVUymNL,furniture,0,15.624732092496686,0.9423928698155956
